S,1,20060411INTWB1T RIB00100029472,02,3,ebap1t,,,,,SRIBF030A,20060411,14340036,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029472,02,3,ebap1t,,,,,SRIBF030A,20060411,14340038,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029472,04,3,ebap1t,,,,,SRIBF130A,20060411,14340093,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029472,04,3,ebap1t,,,,,SRIBF130A,20060411,14340093,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029473,02,3,ebap1t,,,,,SRIBF030A,20060411,14341952,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029473,02,3,ebap1t,,,,,SRIBF030A,20060411,14341954,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029473,04,3,ebap1t,,,,,SRIBF130A,20060411,14342017,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029473,04,3,ebap1t,,,,,SRIBF130A,20060411,14342018,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029474,02,3,ebap1t,,,,,SRIBF030A,20060411,14343604,,0013820,02031,0001158049,TDANIDB,D0,,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029474,02,3,ebap1t,,,,,SRIBF030A,20060411,14343606,,0013820,02031,0001158049,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029474,04,3,ebap1t,,,,,SRIBF130A,20060411,14343668,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
F,2,20060411INTWB1T RIB00100029474,04,3,ebap1t,,,,,SRIBF130A,20060411,14343669,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.65 , , , ,
S,1,20060411INTWB1T RIB00100029475,02,3,ebap1t,,,,,SRIBG010A,20060411,14345051,,0013884,01391,0001158050,TDANIDB,D0,,,,,,,,RIBG015101,0155290298,10.160.64.72 , , , ,
