S,1,20060411INTWB1T RIB00100029579,04,3,ebap1t,,,,,SRIBF130A,20060411,15274942,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
F,2,20060411INTWB1T RIB00100029579,04,3,ebap1t,,,,,SRIBF130A,20060411,15274943,,0018129,02172,0001158119,TDANIDB,D0,SFER6040A001,,,,,,,RIBF373001 0,0000026046,203.227.167.52 , , , ,
S,1,20060411INTWB1T RIB00100029580,02,3,ebap1t,,,,,SRIBA010A,20060411,15275035,,0026884,01127,0001159747,TDANIDB,D0,,,,,,,,RIBA001001,1234567890,10.160.63.163 , , , ,
I,I,20060411INTWB1T RIB00100029580,02,3,ebap1t,SRIBA010A,20060411,15275035,A0010 ,mrib0001a.pc 01220 , PID = [26884] , SID = [1127]                                                                                                                                                                     
F,2,20060411INTWB1T RIB00100029580,02,3,ebap1t,,,,,SRIBA010A,20060411,15275038,,0026884,01127,0001159747,TDANIDB,D0,SELB0040A001,,,,,,,RIBA001001,1234567890,10.160.63.163 , , , ,
S,1,20060411INTWB1T RIB00100029581,02,3,ebap1t,,,,,SRIBE020A,20060411,15275588,,0021463,01396,0001159623,TDANIDB,D0,,,,,,,,RIBE214201,0155290298,10.160.64.71 , , , ,
I,I,20060411INTWB1T RIB00100029581,02,3,ebap1t,SRIBE020A,20060411,15275588,E2142 ,mrib0001a.pc         ,                                                                                                                                                                                               
F,2,20060411INTWB1T RIB00100029581,02,3,ebap1t,,,,,SRIBE020A,20060411,15275590,,0021463,01396,0001159623,TDANIDB,D0,SSDM0020B001,,,,,,,RIBE214201,0155290298,10.160.64.71 , , , ,
S,1,20060411INTWB1T RIB00100029581,04,3,ebap1t,,,,,SRIBE120A,20060411,15275941,,0017750,01458,0001158113,TDANIDB,D0,SSDM0020B001,,,,,,,RIBE214201 0,0155290298,10.160.64.71 , , , ,
F,2,20060411INTWB1T RIB00100029581,04,3,ebap1t,,,,,SRIBE120A,20060411,15275948,,0017750,01458,0001158113,TDANIDB,D0,SSDM0020B001,,,,,,,RIBE214201 1,0155290298,10.160.64.71 , , , ,
S,1,20060411INTWB1T RIB00100029582,02,3,ebap1t,,,,,SRIBD030A,20060411,15281251,,0012977,01784,0001158033,TDANIDB,D0,,,,,,,,RIBD321001,0155290298,10.160.64.71 , , , ,
F,2,20060411INTWB1T RIB00100029582,02,3,ebap1t,,,,,SRIBD030A,20060411,15281253,,0012977,01784,0001158033,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001,0155290298,10.160.64.71 , , , ,
S,1,20060411INTWB1T RIB00100029582,04,3,ebap1t,,,,,SRIBD130A,20060411,15281369,,0017347,02034,0001158104,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001 1,0155290298,10.160.64.71 , , , ,
F,2,20060411INTWB1T RIB00100029582,04,3,ebap1t,,,,,SRIBD130A,20060411,15281370,,0017347,02034,0001158104,TDANIDB,D0,SRTM0051A001,,,,,,,RIBD321001 1,0155290298,10.160.64.71 , , , ,
S,1,20060411INTWB1T RIB00100029583,02,3,ebap1t,,,,,SRIBE020A,20060411,15282137,,0021463,01396,0001159623,TDANIDB,D0,,,,,,,,RIBE212001,0155290298,10.160.64.71 , , , ,
I,I,20060411INTWB1T RIB00100029583,02,3,ebap1t,SRIBE020A,20060411,15282137,E2120 ,mrib0001a.pc         ,                                                                                                                                                                                               
F,2,20060411INTWB1T RIB00100029583,02,3,ebap1t,,,,,SRIBE020A,20060411,15282139,,0021463,01396,0001159623,TDANIDB,D0,,,,,,,,RIBE212001 0,0155290298,10.160.64.71 , , , ,
S,1,20060411INTWB1T RIB00100029584,02,3,ebap1t,,,,,SRIBG010A,20060411,15283632,,0013884,01391,0001158050,TDANIDB,D0,,,,,,,,RIBG015101,0155290298,10.160.64.72 , , , ,
